Code Officiel Région;Nom Officiel Région;Code Officiel Commune / Arrondissement Municipal;Nom Officiel Commune / Arrondissement Municipal;Population municipale;Population comptée à part;Population totale;Code Officiel Département;Code Officiel Arrondissement Départemental;Année de recensement;Année d’entrée en vigueur;Année de référence géographique;Nom Officiel EPCI;Code Officiel EPCI;Nom Officiel Département
11;Île-de-France;78551;Saint-Germain-en-Laye;44753;1817;46570;78;003;2017;2020;2019;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;91526;Roinvilliers;107;1;108;91;001;2017;2020;2019;CA Étampois Sud-Essonne (CCESE);200017846;Essonne
11;Île-de-France;92022;Chaville;20520;325;20845;92;003;2017;2020;2019;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92050;Nanterre;95105;634;95739;92;002;2017;2020;2019;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93064;Rosny-sous-Bois;46207;188;46395;93;002;2017;2020;2019;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94004;Boissy-Saint-Léger;16345;81;16426;94;001;2017;2020;2019;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;94075;Villecresnes;10458;58;10516;94;001;2017;2020;2019;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95102;Bréançon;373;8;381;95;003;2017;2020;2019;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95218;Éragny;17354;111;17465;95;003;2017;2020;2019;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;95256;Frépillon;3337;32;3369;95;001;2017;2020;2019;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95298;Haravilliers;550;6;556;95;003;2017;2020;2019;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95313;L' Isle-Adam;12057;212;12269;95;003;2017;2020;2019;CC de la Vallée de l'Oise et des Trois Forêts;249500455;Val-d'Oise
11;Île-de-France;95379;Maudétour-en-Vexin;189;2;191;95;003;2017;2020;2019;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95660;Villaines-sous-Bois;776;7;783;95;002;2017;2020;2019;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;77021;Barbey;150;2;152;77;003;2018;2021;2020;CC Pays de Montereau;247700107;Seine-et-Marne
11;Île-de-France;77038;Boissettes;404;7;411;77;002;2018;2021;2020;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77048;Bourron-Marlotte;2759;85;2844;77;004;2018;2021;2020;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77065;Cély;1210;23;1233;77;004;2018;2021;2020;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77066;Cerneux;325;8;333;77;003;2018;2021;2020;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77069;Chailly-en-Bière;2064;32;2096;77;004;2018;2021;2020;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77118;Claye-Souilly;12264;136;12400;77;001;2018;2021;2020;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77159;Donnemarie-Dontilly;2790;48;2838;77;003;2018;2021;2020;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77216;Grez-sur-Loing;1413;35;1448;77;004;2018;2021;2020;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77290;Méry-sur-Marne;668;58;726;77;001;2018;2021;2020;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77292;Messy;1174;11;1185;77;001;2018;2021;2020;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77323;Moussy-le-Vieux;1460;5;1465;77;001;2018;2021;2020;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77342;Obsonville;114;1;115;77;004;2018;2021;2020;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77388;Reuil-en-Brie;830;7;837;77;001;2018;2021;2020;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77409;Saint-Germain-Laval;2732;101;2833;77;003;2018;2021;2020;CC Pays de Montereau;247700107;Seine-et-Marne
11;Île-de-France;77443;Sancy;386;8;394;77;001;2018;2021;2020;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77469;Touquin;1213;11;1224;77;001;2018;2021;2020;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;78062;Beynes;7651;112;7763;78;002;2018;2021;2020;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;78096;Bourdonné;492;8;500;78;001;2018;2021;2020;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78237;Flins-Neuve-Église;155;2;157;78;001;2018;2021;2020;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78322;Jouy-en-Josas;8124;168;8292;78;004;2018;2021;2020;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78367;Mareil-Marly;3447;157;3604;78;003;2018;2021;2020;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78497;Poigny-la-Forêt;919;41;960;78;002;2018;2021;2020;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78522;Rochefort-en-Yvelines;916;38;954;78;002;2018;2021;2020;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78530;Rosay;371;6;377;78;001;2018;2021;2020;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78551;Saint-Germain-en-Laye;44750;1849;46599;78;003;2018;2021;2020;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78569;Sainte-Mesme;930;19;949;78;002;2018;2021;2020;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78683;Villiers-Saint-Frédéric;2908;161;3069;78;002;2018;2021;2020;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;91247;La Forêt-le-Roi;521;7;528;91;001;2018;2021;2020;CC Le Dourdannais en Hurepoix (CCDH);249100595;Essonne
11;Île-de-France;91546;Saint-Cyr-sous-Dourdan;957;22;979;91;001;2018;2021;2020;CC Le Dourdannais en Hurepoix (CCDH);249100595;Essonne
11;Île-de-France;91560;Saint-Jean-de-Beauregard;461;7;468;91;003;2018;2021;2020;CC du Pays de Limours (CCPL);249100074;Essonne
11;Île-de-France;91629;Valpuiseaux;614;12;626;91;001;2018;2021;2020;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;92050;Nanterre;96807;646;97453;92;002;2018;2021;2020;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92075;Vanves;27466;278;27744;92;003;2018;2021;2020;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92078;Villeneuve-la-Garenne;24023;89;24112;92;002;2018;2021;2020;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;95042;Baillet-en-France;1928;15;1943;95;002;2018;2021;2020;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;95074;Boisemont;782;14;796;95;003;2018;2021;2020;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;95101;Bray-et-Lû;961;12;973;95;003;2018;2021;2020;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95258;Frouville;354;8;362;95;003;2018;2021;2020;CC Sausseron Impressionnistes;249500430;Val-d'Oise
11;Île-de-France;95301;Haute-Isle;282;6;288;95;003;2018;2021;2020;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95554;Saint-Gervais;908;19;927;95;003;2018;2021;2020;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95555;Saint-Gratien;20893;167;21060;95;002;2018;2021;2020;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95563;Saint-Leu-la-Forêt;15829;172;16001;95;001;2018;2021;2020;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95660;Villaines-sous-Bois;782;7;789;95;002;2018;2021;2020;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;75106;Paris 6e Arrondissement;39625;827;40452;75;001;2020;2023;2022;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;75114;Paris 14e Arrondissement;136596;978;137574;75;001;2018;2021;2020;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;75118;Paris 18e Arrondissement;193665;826;194491;75;001;2018;2021;2020;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;75119;Paris 19e Arrondissement;185513;1017;186530;75;001;2018;2021;2020;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;91161;Chilly-Mazarin;20181;139;20320;91;003;2017;2020;2019;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91180;Courances;342;10;352;91;002;2017;2020;2019;CC des Deux Vallées;249100157;Essonne
11;Île-de-France;91338;Limours;6625;125;6750;91;003;2017;2020;2019;CC du Pays de Limours (CCPL);249100074;Essonne
11;Île-de-France;91390;Le Mérévillois;3347;43;3390;91;001;2017;2020;2019;CA Étampois Sud-Essonne (CCESE);200017846;Essonne
11;Île-de-France;77015;Baby;95;2;97;77;003;2017;2020;2019;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77055;Brou-sur-Chantereine;4382;11;4393;77;005;2017;2020;2019;CA Paris - Vallée de la Marne;200057958;Seine-et-Marne
11;Île-de-France;77060;Buthiers;730;16;746;77;004;2017;2020;2019;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77084;Changis-sur-Marne;1261;12;1273;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77093;La Chapelle-Moutils;443;3;446;77;003;2017;2020;2019;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77128;Couilly-Pont-aux-Dames;2154;30;2184;77;001;2017;2020;2019;CC Pays Créçois;247700438;Seine-et-Marne
11;Île-de-France;77129;Coulombs-en-Valois;571;9;580;77;001;2017;2020;2019;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77131;Coulommiers;14838;238;15076;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77132;Coupvray;2864;28;2892;77;005;2017;2020;2019;CA Val d'Europe Agglomération;247700339;Seine-et-Marne
11;Île-de-France;77145;Crisenoy;659;13;672;77;002;2017;2020;2019;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77168;Égreville;2150;39;2189;77;004;2017;2020;2019;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77182;La Ferté-Gaucher;4860;48;4908;77;003;2017;2020;2019;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77228;Hondevilliers;254;4;258;77;003;2017;2020;2019;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77286;Meigneux;232;6;238;77;003;2017;2020;2019;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77317;Mormant;4834;22;4856;77;003;2017;2020;2019;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77340;Nonville;618;12;630;77;004;2017;2020;2019;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77354;Pamfou;942;9;951;77;002;2017;2020;2019;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77435;Saint-Sauveur-sur-École;1122;22;1144;77;004;2017;2020;2019;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77447;Seine-Port;1888;42;1930;77;002;2017;2020;2019;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77469;Touquin;1206;13;1219;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77494;Vernou-la-Celle-sur-Seine;2673;40;2713;77;004;2017;2020;2019;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;78006;Adainville;731;18;749;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78087;Bonnelles;1963;49;2012;78;002;2017;2020;2019;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78140;Chapet;1314;24;1338;78;001;2017;2020;2019;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78164;Clairefontaine-en-Yvelines;827;64;891;78;002;2017;2020;2019;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78263;Gambais;2463;61;2524;78;002;2017;2020;2019;CC Coeur d'Yvelines;247800618;Yvelines
11;Île-de-France;78368;Mareil-sur-Mauldre;1706;37;1743;78;003;2017;2020;2019;CC Gally Mauldre;200034130;Yvelines
11;Île-de-France;78381;Maulette;972;6;978;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78404;Millemont;258;4;262;78;002;2017;2020;2019;CC Coeur d'Yvelines;247800618;Yvelines
11;Île-de-France;78407;Mittainville;607;15;622;78;002;2017;2020;2019;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78562;Saint-Léger-en-Yvelines;1378;32;1410;78;002;2017;2020;2019;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78586;Sartrouville;51967;466;52433;78;003;2017;2020;2019;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78618;Tilly;529;7;536;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78640;Vélizy-Villacoublay;22036;211;22247;78;004;2017;2020;2019;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78643;Vernouillet;10048;185;10233;78;003;2017;2020;2019;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;91468;Ormoy;2046;20;2066;91;002;2017;2020;2019;CC du Val d'Essonne (CCVE);249100546;Essonne
11;Île-de-France;91587;Saulx-les-Chartreux;5886;41;5927;91;003;2017;2020;2019;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;92073;Suresnes;48264;472;48736;92;002;2017;2020;2019;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93010;Bondy;53353;187;53540;93;001;2017;2020;2019;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94059;Le Plessis-Trévise;20130;85;20215;94;001;2017;2020;2019;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95014;Andilly;2590;55;2645;95;002;2017;2020;2019;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95028;Attainville;1702;8;1710;95;002;2017;2020;2019;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95063;Bezons;29383;125;29508;95;001;2017;2020;2019;CA Saint-Germain Boucles de Seine;200058519;Val-d'Oise
11;Île-de-France;95304;Hédouville;282;8;290;95;003;2017;2020;2019;CC Sausseron Impressionnistes;249500430;Val-d'Oise
11;Île-de-France;95584;Santeuil;672;6;678;95;003;2017;2020;2019;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;77118;Claye-Souilly;12228;191;12419;77;001;2015;2018;2017;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77308;Montgé-en-Goële;739;6;745;77;001;2015;2018;2017;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77319;Mortery;152;3;155;77;003;2015;2018;2017;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77359;Perthes;2050;25;2075;77;004;2015;2018;2017;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77391;Rouilly;488;8;496;77;003;2015;2018;2017;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77400;Saint-Augustin;1746;36;1782;77;001;2015;2018;2017;CC Pays de Coulommiers;200072122;Seine-et-Marne
11;Île-de-France;77495;Vert-Saint-Denis;7369;86;7455;77;002;2015;2018;2017;CA Grand Paris Sud Seine Essonne Sénart;200059228;Seine-et-Marne
11;Île-de-France;77516;Ville-Saint-Jacques;768;23;791;77;004;2015;2018;2017;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77515;Villeroy;727;6;733;77;001;2015;2018;2017;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77520;Villiers-sous-Grez;740;24;764;77;004;2015;2018;2017;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;78043;Bailly;3932;169;4101;78;004;2015;2018;2017;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;78227;Évecquemont;787;14;801;78;001;2015;2018;2017;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78262;Galluis;1162;26;1188;78;002;2015;2018;2017;CC Coeur d'Yvelines;247800618;Yvelines
11;Île-de-France;78283;Grandchamp;324;8;332;78;001;2015;2018;2017;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78299;Hardricourt;2124;43;2167;78;001;2015;2018;2017;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;91115;Bruyères-le-Châtel;3308;38;3346;91;003;2015;2018;2017;CA Coeur d'Essonne;200057859;Essonne
11;Île-de-France;91345;Longjumeau;21724;225;21949;91;003;2015;2018;2017;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91414;Monnerville;394;3;397;91;001;2015;2018;2017;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91587;Saulx-les-Chartreux;5181;48;5229;91;003;2015;2018;2017;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91634;Vaugrigneuse;1275;17;1292;91;003;2015;2018;2017;CC du Pays de Limours (Ccpl);249100074;Essonne
11;Île-de-France;91635;Vauhallan;1931;41;1972;91;003;2015;2018;2017;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91685;Villiers-sur-Orge;4442;34;4476;91;003;2015;2018;2017;CA Coeur d'Essonne;200057859;Essonne
11;Île-de-France;91689;Wissous;7687;142;7829;91;003;2015;2018;2017;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;92072;Sèvres;23332;386;23718;92;003;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93062;Le Raincy;14411;322;14733;93;002;2015;2018;2017;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94042;Joinville-le-Pont;18859;143;19002;94;002;2015;2018;2017;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;94076;Villejuif;56661;372;57033;94;003;2015;2018;2017;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95008;Aincourt;934;9;943;95;003;2015;2018;2017;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95253;Frémainville;470;11;481;95;003;2015;2018;2017;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95271;Génicourt;524;9;533;95;003;2015;2018;2017;CC Sausseron Impressionnistes;249500430;Val-d'Oise
11;Île-de-France;95280;Goussainville;31025;263;31288;95;002;2015;2018;2017;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95306;Herblay;28341;570;28911;95;001;2015;2018;2017;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95352;Luzarches;4536;72;4608;95;002;2015;2018;2017;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;95424;Montigny-lès-Cormeilles;20789;229;21018;95;001;2015;2018;2017;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95436;Mours;1495;12;1507;95;003;2015;2018;2017;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95510;Puiseux-Pontoise;486;10;496;95;003;2015;2018;2017;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;95633;Vaudherland;79;0;79;95;002;2015;2018;2017;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95676;Villers-en-Arthies;508;10;518;95;003;2015;2018;2017;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95678;Villiers-Adam;851;12;863;95;003;2015;2018;2017;CC de la Vallée de l'Oise et des Trois Forêts;249500455;Val-d'Oise
11;Île-de-France;95690;Wy-dit-Joli-Village;326;7;333;95;003;2015;2018;2017;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;77013;Aulnoy;361;9;370;77;001;2020;2023;2022;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77046;Boulancourt;329;10;339;77;004;2020;2023;2022;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77047;Bouleurs;1698;13;1711;77;001;2020;2023;2022;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77081;Champdeuil;731;8;739;77;002;2020;2023;2022;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77123;Compans;816;2;818;77;001;2020;2023;2022;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77168;Égreville;2151;36;2187;77;004;2020;2023;2022;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77171;Esbly;6464;45;6509;77;005;2020;2023;2022;CA Val d'Europe Agglomération;247700339;Seine-et-Marne
11;Île-de-France;77198;Fromont;241;9;250;77;004;2020;2023;2022;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77207;Gironville;152;5;157;77;004;2020;2023;2022;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77216;Grez-sur-Loing;1421;34;1455;77;004;2020;2023;2022;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77225;La Haute-Maison;327;6;333;77;001;2020;2023;2022;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77228;Hondevilliers;257;2;259;77;003;2020;2023;2022;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77259;Longperrier;2303;10;2313;77;001;2020;2023;2022;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77273;Marchémoret;594;3;597;77;001;2020;2023;2022;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77335;Chauconin-Neufmontiers;3595;28;3623;77;001;2020;2023;2022;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77383;Rampillon;828;10;838;77;003;2020;2023;2022;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77409;Saint-Germain-Laval;2769;82;2851;77;003;2020;2023;2022;CC Pays de Montereau;247700107;Seine-et-Marne
